#Sample,Regressor_0_NPV,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
440,-30516913.546875,7177264.337126,0.000000,7960993.842271,8187161.879957,-7395779.042729,11049379.189569
441,-30497296.612793,7172942.069040,0.000000,7960993.842271,8187161.879957,2204020.437026,11049379.189569
442,-30493321.821289,7172070.967569,0.000000,7960993.842271,8187161.879957,-2322033.024213,11049379.189569
443,-30488029.498047,7170913.569437,0.000000,7960993.842271,8187161.879957,680719.290814,11049379.189569
444,-30483819.562500,7169994.881145,0.000000,7960993.842271,8187161.879957,-2236841.579497,11049379.189569
445,-30476965.554688,7168502.995902,0.000000,7960993.842271,8187161.879957,1603904.593648,11049379.189569
446,-30472639.560059,7167563.791847,0.000000,7960993.842271,8187161.879957,8356202.060456,11049379.189569
447,-30472119.229736,7167450.950588,0.000000,7960993.842271,8187161.879957,3258948.672630,11049379.189569
448,-30468343.550781,7166632.950820,0.000000,7960993.842271,8187161.879957,144768.366661,11049379.189569
449,-30461906.048828,7165241.558525,0.000000,7960993.842271,8187161.879957,2391410.767377,11049379.189569
450,-30460981.492188,7165042.066987,0.000000,7960993.842271,8187161.879957,566617.788565,11049379.189569
451,-30454154.414063,7163571.639428,0.000000,7960993.842271,8187161.879957,3126615.399584,11049379.189569
452,-30437696.484375,7160046.111847,0.000000,7960993.842271,8187161.879957,-2010506.389649,11049379.189569
453,-30428414.933472,7158069.855429,0.000000,7960993.842271,8187161.879957,922153.998743,11049379.189569
454,-30425815.574219,7157517.942656,0.000000,7960993.842271,8187161.879957,287073.447381,11049379.189569
455,-30421686.183594,7156642.559669,0.000000,7960993.842271,8187161.879957,-707724.921409,11049379.189569
456,-30420738.613281,7156441.927485,0.000000,7960993.842271,8187161.879957,1454860.945052,11049379.189569
457,-30415681.933594,7155372.786202,0.000000,7960993.842271,8187161.879957,-1177290.838500,11049379.189569
458,-30413664.101563,7154946.870715,0.000000,7960993.842271,8187161.879957,1647381.784621,11049379.189569
459,-30413163.097656,7154841.184383,0.000000,7960993.842271,8187161.879957,-370200.900405,11049379.189569
460,-30410735.832031,7154329.512336,0.000000,7960993.842271,8187161.879957,915283.800956,11049379.189569
461,-30400752.554688,7152231.253197,0.000000,7960993.842271,8187161.879957,-164495.173584,11049379.189569
462,-30398199.816406,7151696.336215,0.000000,7960993.842271,8187161.879957,-2079900.393043,11049379.189569
463,-30396872.358887,7151418.431727,0.000000,7960993.842271,8187161.879957,2496075.060963,11049379.189569
464,-30392207.414063,7150443.229201,0.000000,7960993.842271,8187161.879957,-937787.205924,11049379.189569
465,-30391836.038086,7150365.687617,0.000000,7960993.842271,8187161.879957,-170771.765843,11049379.189569
466,-30388054.917969,7149576.998478,0.000000,7960993.842271,8187161.879957,-247922.052985,11049379.189569
467,-30382390.207031,7148398.115678,0.000000,7960993.842271,8187161.879957,3607003.100806,11049379.189569
468,-30376489.980469,7147173.660889,0.000000,7960993.842271,8187161.879957,748096.576989,11049379.189569
469,-30372149.883789,7146275.217136,0.000000,7960993.842271,8187161.879957,2367993.881139,11049379.189569
470,-30345577.292969,7140815.911376,0.000000,7960993.842271,8187161.879957,-814001.288576,11049379.189569
471,-30345028.937500,7140704.004249,0.000000,7960993.842271,8187161.879957,1431162.031545,11049379.189569
472,-30339795.566406,7139637.520930,0.000000,7960993.842271,8187161.879957,2359388.597884,11049379.189569
473,-30339310.349609,7139538.781380,0.000000,7960993.842271,8187161.879957,533505.355277,11049379.189569
474,-30333021.896484,7138261.264446,0.000000,7960993.842271,8187161.879957,-448827.562648,11049379.189569
475,-30322078.226563,7136047.579210,0.000000,7960993.842271,8187161.879957,-1617698.293061,11049379.189569
476,-30320066.406250,7135641.949174,0.000000,7960993.842271,8187161.879957,1553014.914192,11049379.189569
477,-30313299.104492,7134280.515440,0.000000,7960993.842271,8187161.879957,509870.631533,11049379.189569
478,-30311018.017578,7133822.657375,0.000000,7960993.842271,8187161.879957,-99136.540358,11049379.189569
479,-30307798.433594,7133177.323498,0.000000,7960993.842271,8187161.879957,1989279.569531,11049379.189569
480,-30306628.527344,7132943.087941,0.000000,7960993.842271,8187161.879957,990211.149073,11049379.189569
481,-30294378.480469,7130498.762779,0.000000,7960993.842271,8187161.879957,-2381880.251699,11049379.189569
482,-30292559.324219,7130137.075724,0.000000,7960993.842271,8187161.879957,-2352970.766402,11049379.189569
483,-30278162.408203,7127286.530140,0.000000,7960993.842271,8187161.879957,5742365.333225,11049379.189569
484,-30274573.938477,7126579.306832,0.000000,7960993.842271,8187161.879957,-974564.952284,11049379.189569
485,-30266594.721436,7125011.443836,0.000000,7960993.842271,8187161.879957,-1021238.914275,11049379.189569
486,-30256468.496094,7123031.045748,0.000000,7960993.842271,8187161.879957,4298463.678709,11049379.189569
487,-30247051.448387,7121198.722865,0.000000,7960993.842271,8187161.879957,1599654.779227,11049379.189569
488,-30243694.875000,7120547.804033,0.000000,7960993.842271,8187161.879957,-78069.003354,11049379.189569
489,-30223238.637695,7116605.723083,0.000000,7960993.842271,8187161.879957,659523.282560,11049379.189569
490,-30222116.822266,7116390.776784,0.000000,7960993.842271,8187161.879957,1235220.728989,11049379.189569
491,-30217529.839844,7115513.223121,0.000000,7960993.842271,8187161.879957,1516638.162937,11049379.189569
492,-30191565.494141,7110586.465799,0.000000,7960993.842271,8187161.879957,-5288639.541175,11049379.189569
493,-30188526.453125,7110014.318679,0.000000,7960993.842271,8187161.879957,3251703.999999,11049379.189569
494,-30187258.671875,7109775.918805,0.000000,7960993.842271,8187161.879957,2245922.525386,11049379.189569
495,-30175492.466797,7107571.206145,0.000000,7960993.842271,8187161.879957,-442496.809594,11049379.189569
496,-30173207.105469,7107144.629799,0.000000,7960993.842271,8187161.879957,868024.959683,11049379.189569
497,-30164118.264648,7105453.448993,0.000000,7960993.842271,8187161.879957,-2059739.678557,11049379.189569
498,-30155843.800781,7103921.178520,0.000000,7960993.842271,8187161.879957,4427549.799428,11049379.189569
499,-30152354.601563,7103277.155196,0.000000,7960993.842271,8187161.879957,1044674.902765,11049379.189569
500,-30145929.109375,7102094.436514,0.000000,7960993.842271,8187161.879957,3250626.699666,11049379.189569
501,-30139225.355469,7100865.025168,0.000000,7960993.842271,8187161.879957,1578930.335475,11049379.189569
502,-30138047.218750,7100649.442623,0.000000,7960993.842271,8187161.879957,-1317479.617241,11049379.189569
503,-30127682.478516,7098758.997488,0.000000,7960993.842271,8187161.879957,5256374.440094,11049379.189569
504,-30124488.066406,7098178.592487,0.000000,7960993.842271,8187161.879957,-1016240.645516,11049379.189569
505,-30122499.136719,7097817.747212,0.000000,7960993.842271,8187161.879957,1587369.578989,11049379.189569
506,-30113649.347656,7096217.100031,0.000000,7960993.842271,8187161.879957,1932563.705602,11049379.189569
507,-30113041.929688,7096107.533385,0.000000,7960993.842271,8187161.879957,-518010.013074,11049379.189569
508,-30107658.819336,7095138.185364,0.000000,7960993.842271,8187161.879957,1201803.173805,11049379.189569
509,-30097427.460938,7093304.043484,0.000000,7960993.842271,8187161.879957,4159077.603861,11049379.189569
510,-30094268.072266,7092739.853531,0.000000,7960993.842271,8187161.879957,707456.701604,11049379.189569
511,-30093765.393555,7092650.182373,0.000000,7960993.842271,8187161.879957,-1281216.400891,11049379.189569
512,-30089295.997070,7091854.049240,0.000000,7960993.842271,8187161.879957,1439286.582196,11049379.189569
513,-30089121.642578,7091823.033303,0.000000,7960993.842271,8187161.879957,5041630.917236,11049379.189569
514,-30086641.128906,7091382.114635,0.000000,7960993.842271,8187161.879957,778226.310967,11049379.189569
515,-30085138.015625,7091115.241090,0.000000,7960993.842271,8187161.879957,2316393.257193,11049379.189569
516,-30081189.744141,7090415.348589,0.000000,7960993.842271,8187161.879957,-1973464.111700,11049379.189569
517,-30077294.097656,7089726.363799,0.000000,7960993.842271,8187161.879957,-3757324.196783,11049379.189569
518,-30076264.500000,7089544.531074,0.000000,7960993.842271,8187161.879957,2394104.960870,11049379.189569
519,-30061711.468750,7086986.111453,0.000000,7960993.842271,8187161.879957,2756798.737015,11049379.189569
520,-30038799.816406,7083002.680438,0.000000,7960993.842271,8187161.879957,-227209.556046,11049379.189569
521,-30033838.363281,7082147.245631,0.000000,7960993.842271,8187161.879957,721226.748911,11049379.189569
522,-30023339.013672,7080345.407115,0.000000,7960993.842271,8187161.879957,-1574222.568352,11049379.189569
523,-30022836.552734,7080259.464456,0.000000,7960993.842271,8187161.879957,-1657295.157174,11049379.189569
524,-30020017.250000,7079777.727232,0.000000,7960993.842271,8187161.879957,-373173.620393,11049379.189569
525,-30014088.011719,7078767.284975,0.000000,7960993.842271,8187161.879957,1559146.490484,11049379.189569
526,-30003289.912109,7076936.487994,0.000000,7960993.842271,8187161.879957,1136779.405929,11049379.189569
527,-29993839.777344,7075344.180544,0.000000,7960993.842271,8187161.879957,-1302956.762764,11049379.189569
528,-29990084.713623,7074714.046861,0.000000,7960993.842271,8187161.879957,-2575026.303037,11049379.189569
529,-29985120.843750,7073883.316134,0.000000,7960993.842271,8187161.879957,1319177.544942,11049379.189569
530,-29984847.906250,7073837.712927,0.000000,7960993.842271,8187161.879957,731974.588710,11049379.189569
531,-29970235.689453,7071407.583582,0.000000,7960993.842271,8187161.879957,651109.695413,11049379.189569
532,-29967042.832031,7070879.546451,0.000000,7960993.842271,8187161.879957,-219793.505581,11049379.189569
533,-29966851.652344,7070847.962721,0.000000,7960993.842271,8187161.879957,1521586.713411,11049379.189569
534,-29955543.555664,7068986.592709,0.000000,7960993.842271,8187161.879957,-6259562.408172,11049379.189569
535,-29948401.985352,7067817.924492,0.000000,7960993.842271,8187161.879957,-1537502.038025,11049379.189569
536,-29942434.781250,7066845.514258,0.000000,7960993.842271,8187161.879957,3860596.559742,11049379.189569
537,-29940364.914063,7066509.078798,0.000000,7960993.842271,8187161.879957,-557650.706522,11049379.189569
538,-29934731.632813,7065595.712823,0.000000,7960993.842271,8187161.879957,-381177.597846,11049379.189569
539,-29921010.402832,7063384.858854,0.000000,7960993.842271,8187161.879957,-3623660.586112,11049379.189569
540,-29919566.109375,7063153.289523,0.000000,7960993.842271,8187161.879957,1934412.240977,11049379.189569
541,-29892557.642578,7058863.111465,0.000000,7960993.842271,8187161.879957,-484364.428590,11049379.189569
542,-29884562.039063,7057607.696441,0.000000,7960993.842271,8187161.879957,1238105.850314,11049379.189569
543,-29883266.500000,7057404.910415,0.000000,7960993.842271,8187161.879957,1153352.158025,11049379.189569
544,-29880902.153809,7057035.281383,0.000000,7960993.842271,8187161.879957,2556227.901064,11049379.189569
545,-29866001.261230,7054719.245038,0.000000,7960993.842271,8187161.879957,-418091.151190,11049379.189569
546,-29850972.261719,7052406.897166,0.000000,7960993.842271,8187161.879957,-5434125.493882,11049379.189569
547,-29839113.519531,7050599.066427,0.000000,7960993.842271,8187161.879957,80221.338692,11049379.189569
548,-29827050.492188,7048775.259649,0.000000,7960993.842271,8187161.879957,1657721.276743,11049379.189569
549,-29826022.484375,7048620.543036,0.000000,7960993.842271,8187161.879957,496287.377508,11049379.189569
550,-29821783.148438,7047983.691739,0.000000,7960993.842271,8187161.879957,501680.943967,11049379.189569
551,-29818690.707031,7047520.324824,0.000000,7960993.842271,8187161.879957,-798457.076984,11049379.189569
552,-29816918.410156,7047255.220165,0.000000,7960993.842271,8187161.879957,2183212.306576,11049379.189569
553,-29814490.425781,7046892.572876,0.000000,7960993.842271,8187161.879957,-236002.487411,11049379.189569
554,-29809183.886719,7046102.141159,0.000000,7960993.842271,8187161.879957,2254279.479674,11049379.189569
555,-29807386.805664,7045835.130419,0.000000,7960993.842271,8187161.879957,-1209620.923152,11049379.189569
556,-29802991.691406,7045183.536640,0.000000,7960993.842271,8187161.879957,-2383121.187871,11049379.189569
557,-29796584.597656,7044237.304740,0.000000,7960993.842271,8187161.879957,691910.020019,11049379.189569
558,-29784309.714844,7042436.574867,0.000000,7960993.842271,8187161.879957,2747832.251959,11049379.189569
559,-29766588.144531,7039864.853269,0.000000,7960993.842271,8187161.879957,4594925.461728,11049379.189569
560,-29764784.187500,7039604.925484,0.000000,7960993.842271,8187161.879957,-56941.250672,11049379.189569
561,-29764277.707031,7039532.009733,0.000000,7960993.842271,8187161.879957,1222344.785520,11049379.189569
562,-29762930.972656,7039338.258144,0.000000,7960993.842271,8187161.879957,-4867602.608381,11049379.189569
563,-29761604.750000,7039147.644738,0.000000,7960993.842271,8187161.879957,-708071.752486,11049379.189569
564,-29759623.546875,7038863.239333,0.000000,7960993.842271,8187161.879957,2264168.030513,11049379.189569
565,-29744307.732422,7036678.622677,0.000000,7960993.842271,8187161.879957,11105513.756059,11049379.189569
566,-29743740.865234,7036598.241764,0.000000,7960993.842271,8187161.879957,-1389624.795414,11049379.189569
567,-29739820.703125,7036043.298759,0.000000,7960993.842271,8187161.879957,-414906.934533,11049379.189569
568,-29739688.738281,7036024.645930,0.000000,7960993.842271,8187161.879957,-1705356.050633,11049379.189569
569,-29726166.156250,7034123.037668,0.000000,7960993.842271,8187161.879957,79356.430418,11049379.189569
570,-29724935.027344,7033950.871742,0.000000,7960993.842271,8187161.879957,834940.701413,11049379.189569
571,-29724229.214844,7033852.240499,0.000000,7960993.842271,8187161.879957,877717.319465,11049379.189569
572,-29717553.863281,7032922.025848,0.000000,7960993.842271,8187161.879957,1618786.136671,11049379.189569
573,-29706418.355469,7031380.789163,0.000000,7960993.842271,8187161.879957,2569612.849292,11049379.189569
574,-29685392.775391,7028506.532351,0.000000,7960993.842271,8187161.879957,964343.846563,11049379.189569
575,-29671079.221191,7026576.661902,0.000000,7960993.842271,8187161.879957,2822036.343988,11049379.189569
576,-29664709.408203,7025724.826275,0.000000,7960993.842271,8187161.879957,-2111292.195640,11049379.189569
577,-29660190.804688,7025123.166389,0.000000,7960993.842271,8187161.879957,-236810.631687,11049379.189569
578,-29656757.464844,7024667.461800,0.000000,7960993.842271,8187161.879957,-358055.906966,11049379.189569
579,-29655833.410156,7024545.026688,0.000000,7960993.842271,8187161.879957,-4657357.214518,11049379.189569
580,-29654876.144531,7024418.286914,0.000000,7960993.842271,8187161.879957,510036.636272,11049379.189569
581,-29654379.380859,7024352.554931,0.000000,7960993.842271,8187161.879957,3272279.489101,11049379.189569
582,-29652620.359375,7024120.011352,0.000000,7960993.842271,8187161.879957,-3471908.746900,11049379.189569
583,-29632345.851563,7021463.463976,0.000000,7960993.842271,8187161.879957,244992.256065,11049379.189569
584,-29627547.705078,7020841.167933,0.000000,7960993.842271,8187161.879957,-4033070.435116,11049379.189569
585,-29627389.423828,7020820.681387,0.000000,7960993.842271,8187161.879957,596354.405883,11049379.189569
586,-29626427.179688,7020696.194283,0.000000,7960993.842271,8187161.879957,1191433.407271,11049379.189569
587,-29624324.992188,7020424.573766,0.000000,7960993.842271,8187161.879957,-2577717.462035,11049379.189569
588,-29622717.078125,7020217.135177,0.000000,7960993.842271,8187161.879957,2573328.423727,11049379.189569
589,-29619522.992188,7019805.879648,0.000000,7960993.842271,8187161.879957,-2263727.600717,11049379.189569
590,-29618859.291748,7019720.561034,0.000000,7960993.842271,8187161.879957,-1912197.603118,11049379.189569
591,-29606837.992188,7018183.346853,0.000000,7960993.842271,8187161.879957,561043.726591,11049379.189569
592,-29604010.332031,7017823.999183,0.000000,7960993.842271,8187161.879957,-555555.610022,11049379.189569
593,-29600404.478516,7017366.992763,0.000000,7960993.842271,8187161.879957,1620378.256257,11049379.189569
594,-29591520.609375,7016246.965320,0.000000,7960993.842271,8187161.879957,-305244.615390,11049379.189569
595,-29590631.726563,7016135.363290,0.000000,7960993.842271,8187161.879957,3642062.454703,11049379.189569
596,-29581238.097656,7014961.116197,0.000000,7960993.842271,8187161.879957,-3403985.992880,11049379.189569
597,-29578417.474609,7014610.363497,0.000000,7960993.842271,8187161.879957,2148161.463109,11049379.189569
598,-29566489.035156,7013136.418520,0.000000,7960993.842271,8187161.879957,1214396.831875,11049379.189569
599,-29565864.128906,7013059.620452,0.000000,7960993.842271,8187161.879957,-1377161.961897,11049379.189569
600,-29565244.343750,7012983.492943,0.000000,7960993.842271,8187161.879957,-5058506.329186,11049379.189569
601,-29562885.792969,7012694.170000,0.000000,7960993.842271,8187161.879957,-3706820.228717,11049379.189569
602,-29559703.036133,7012304.683939,0.000000,7960993.842271,8187161.879957,-913960.723032,11049379.189569
603,-29556137.628906,7011869.656874,0.000000,7960993.842271,8187161.879957,-1460570.161136,11049379.189569
604,-29555072.520508,7011739.963018,0.000000,7960993.842271,8187161.879957,2096854.196754,11049379.189569
605,-29548130.964844,7010897.688654,0.000000,7960993.842271,8187161.879957,1350040.371124,11049379.189569
606,-29542335.859375,7010198.467758,0.000000,7960993.842271,8187161.879957,-7443877.049418,11049379.189569
607,-29535320.871094,7009356.864503,0.000000,7960993.842271,8187161.879957,-2404702.543960,11049379.189569
608,-29525549.871094,7008193.390387,0.000000,7960993.842271,8187161.879957,-2717491.521927,11049379.189569
609,-29512930.552734,7006705.877200,0.000000,7960993.842271,8187161.879957,438041.336428,11049379.189569
610,-29509847.810547,7006345.088053,0.000000,7960993.842271,8187161.879957,727117.886866,11049379.189569
611,-29508845.091736,7006227.954127,0.000000,7960993.842271,8187161.879957,500507.066662,11049379.189569
612,-29502379.199219,7005475.219177,0.000000,7960993.842271,8187161.879957,-73488.881931,11049379.189569
613,-29501858.390625,7005414.783539,0.000000,7960993.842271,8187161.879957,-1694986.292299,11049379.189569
614,-29492805.978516,7004368.968162,0.000000,7960993.842271,8187161.879957,-289201.254571,11049379.189569
615,-29480059.078949,7002911.229088,0.000000,7960993.842271,8187161.879957,6580760.979189,11049379.189569
616,-29476452.566406,7002501.950373,0.000000,7960993.842271,8187161.879957,419211.842018,11049379.189569
617,-29475863.824219,7002435.270505,0.000000,7960993.842271,8187161.879957,-546326.946405,11049379.189569
618,-29474217.648438,7002249.025019,0.000000,7960993.842271,8187161.879957,-4196172.485772,11049379.189569
619,-29473405.929688,7002157.295606,0.000000,7960993.842271,8187161.879957,-2027061.969422,11049379.189569
620,-29472415.863281,7002045.507483,0.000000,7960993.842271,8187161.879957,-919013.421979,11049379.189569
621,-29462127.593750,7000890.089043,0.000000,7960993.842271,8187161.879957,-4802980.394560,11049379.189569
622,-29454468.835938,7000037.355319,0.000000,7960993.842271,8187161.879957,-4181718.877076,11049379.189569
623,-29453629.058594,6999944.236917,0.000000,7960993.842271,8187161.879957,-630143.073724,11049379.189569
624,-29452656.808594,6999836.523953,0.000000,7960993.842271,8187161.879957,-4889448.289759,11049379.189569
625,-29447866.832031,6999307.337849,0.000000,7960993.842271,8187161.879957,-373023.765966,11049379.189569
626,-29447848.359375,6999305.301802,0.000000,7960993.842271,8187161.879957,566814.043727,11049379.189569
627,-29445951.256836,6999096.399329,0.000000,7960993.842271,8187161.879957,-963071.752908,11049379.189569
628,-29434690.570313,6997864.372487,0.000000,7960993.842271,8187161.879957,563603.175410,11049379.189569
629,-29423454.881348,6996648.667861,0.000000,7960993.842271,8187161.879957,-1154332.908757,11049379.189569
630,-29420900.781250,6996374.207545,0.000000,7960993.842271,8187161.879957,-876424.694689,11049379.189569
631,-29420875.636719,6996371.509034,0.000000,7960993.842271,8187161.879957,-360080.456885,11049379.189569
632,-29414749.248047,6995716.052431,0.000000,7960993.842271,8187161.879957,-3812299.226384,11049379.189569
633,-29413227.730469,6995553.892736,0.000000,7960993.842271,8187161.879957,-4482.109981,11049379.189569
634,-29412750.269531,6995503.057450,0.000000,7960993.842271,8187161.879957,-1644626.684414,11049379.189569
635,-29409528.984375,6995160.728235,0.000000,7960993.842271,8187161.879957,-3282601.596394,11049379.189569
636,-29406969.484375,6994889.523864,0.000000,7960993.842271,8187161.879957,-1618459.753248,11049379.189569
637,-29404113.520508,6994587.738673,0.000000,7960993.842271,8187161.879957,-607736.129898,11049379.189569
638,-29397732.589844,6993916.648753,0.000000,7960993.842271,8187161.879957,-837312.561652,11049379.189569
639,-29390222.757813,6993132.448138,0.000000,7960993.842271,8187161.879957,2047130.567371,11049379.189569
640,-29387077.835938,6992805.850152,0.000000,7960993.842271,8187161.879957,-6242430.878887,11049379.189569
641,-29385551.667969,6992647.742687,0.000000,7960993.842271,8187161.879957,-4228740.108049,11049379.189569
642,-29381266.546875,6992205.155740,0.000000,7960993.842271,8187161.879957,48963.282887,11049379.189569
643,-29380061.919922,6992081.092682,0.000000,7960993.842271,8187161.879957,104718.942861,11049379.189569
644,-29375141.166748,6991575.934695,0.000000,7960993.842271,8187161.879957,-1898745.650727,11049379.189569
645,-29370659.324219,6991118.106087,0.000000,7960993.842271,8187161.879957,2442692.047345,11049379.189569
646,-29367599.878906,6990806.821831,0.000000,7960993.842271,8187161.879957,1524958.725526,11049379.189569
647,-29363648.191406,6990406.249968,0.000000,7960993.842271,8187161.879957,293077.364100,11049379.189569
648,-29350653.315430,6989100.871911,0.000000,7960993.842271,8187161.879957,4568574.750142,11049379.189569
649,-29339862.062500,6988030.704535,0.000000,7960993.842271,8187161.879957,-631900.706529,11049379.189569
650,-29337777.046875,6987825.382860,0.000000,7960993.842271,8187161.879957,-4175276.740748,11049379.189569
651,-29337149.378906,6987763.665249,0.000000,7960993.842271,8187161.879957,-2274269.037338,11049379.189569
652,-29334682.548828,6987521.517836,0.000000,7960993.842271,8187161.879957,-254896.808793,11049379.189569
653,-29334095.902344,6987464.028533,0.000000,7960993.842271,8187161.879957,-408728.642153,11049379.189569
654,-29331361.011719,6987196.509332,0.000000,7960993.842271,8187161.879957,-726398.038742,11049379.189569
655,-29327720.945313,6986841.701556,0.000000,7960993.842271,8187161.879957,-19901522.066155,11049379.189569
656,-29317760.875000,6985878.181495,0.000000,7960993.842271,8187161.879957,1992672.510634,11049379.189569
657,-29314406.664063,6985556.113703,0.000000,7960993.842271,8187161.879957,-5359977.146812,11049379.189569
658,-29314059.152344,6985522.815508,0.000000,7960993.842271,8187161.879957,1892409.581087,11049379.189569
659,-29307931.175781,6984937.784044,0.000000,7960993.842271,8187161.879957,-578252.594771,11049379.189569
660,-29298213.507813,6984018.372324,0.000000,7960993.842271,8187161.879957,-3538900.052043,11049379.189569
661,-29297123.660156,6983915.896096,0.000000,7960993.842271,8187161.879957,-1691685.544148,11049379.189569
662,-29291165.156250,6983357.901002,0.000000,7960993.842271,8187161.879957,1978995.568068,11049379.189569
663,-29290132.791016,6983261.613608,0.000000,7960993.842271,8187161.879957,58804.900949,11049379.189569
664,-29288318.109375,6983092.640032,0.000000,7960993.842271,8187161.879957,810756.621354,11049379.189569
665,-29283826.957031,6982675.979735,0.000000,7960993.842271,8187161.879957,-1860607.409311,11049379.189569
666,-29282701.324219,6982571.892816,0.000000,7960993.842271,8187161.879957,3009901.421840,11049379.189569
667,-29281348.123535,6982446.944267,0.000000,7960993.842271,8187161.879957,614311.897709,11049379.189569
668,-29269951.406250,6981402.485843,0.000000,7960993.842271,8187161.879957,-1270546.217521,11049379.189569
669,-29262768.709961,6980751.447787,0.000000,7960993.842271,8187161.879957,-400801.884263,11049379.189569
670,-29259200.675781,6980430.119026,0.000000,7960993.842271,8187161.879957,294505.470995,11049379.189569
671,-29255546.416016,6980102.454362,0.000000,7960993.842271,8187161.879957,3398767.755215,11049379.189569
672,-29249146.007813,6979532.038143,0.000000,7960993.842271,8187161.879957,-3821842.694375,11049379.189569
673,-29242189.738281,6978917.116556,0.000000,7960993.842271,8187161.879957,-1430533.572357,11049379.189569
674,-29240552.386719,6978773.140155,0.000000,7960993.842271,8187161.879957,1689521.772888,11049379.189569
675,-29233341.776367,6978142.551222,0.000000,7960993.842271,8187161.879957,774421.894956,11049379.189569
676,-29231852.421875,6978013.005216,0.000000,7960993.842271,8187161.879957,-3481930.173308,11049379.189569
677,-29230200.398438,6977869.591410,0.000000,7960993.842271,8187161.879957,550926.771391,11049379.189569
678,-29229575.063477,6977815.382669,0.000000,7960993.842271,8187161.879957,-1580507.887949,11049379.189569
679,-29227670.031250,6977650.501505,0.000000,7960993.842271,8187161.879957,893094.603984,11049379.189569
680,-29224592.455078,6977384.967773,0.000000,7960993.842271,8187161.879957,-2618980.408637,11049379.189569
681,-29223014.740234,6977249.240596,0.000000,7960993.842271,8187161.879957,90746.630004,11049379.189569
682,-29222930.339844,6977241.987433,0.000000,7960993.842271,8187161.879957,2304165.778742,11049379.189569
683,-29219062.869141,6976910.455366,0.000000,7960993.842271,8187161.879957,-92326.683461,11049379.189569
684,-29213651.277344,6976449.279987,0.000000,7960993.842271,8187161.879957,5056762.903088,11049379.189569
685,-29196319.773438,6974993.678299,0.000000,7960993.842271,8187161.879957,-4378250.027257,11049379.189569
686,-29193987.191406,6974800.263863,0.000000,7960993.842271,8187161.879957,-3200301.965972,11049379.189569
687,-29193792.746094,6974784.167406,0.000000,7960993.842271,8187161.879957,900462.363752,11049379.189569
688,-29190861.382813,6974542.002492,0.000000,7960993.842271,8187161.879957,1369748.311140,11049379.189569
689,-29182651.253906,6973868.716703,0.000000,7960993.842271,8187161.879957,-1728807.302552,11049379.189569
690,-29180819.529297,6973719.501898,0.000000,7960993.842271,8187161.879957,-613694.766469,11049379.189569
691,-29179335.282227,6973598.860416,0.000000,7960993.842271,8187161.879957,1226083.738229,11049379.189569
692,-29175369.271484,6973277.672201,0.000000,7960993.842271,8187161.879957,-1406648.970478,11049379.189569
693,-29174559.589844,6973212.310021,0.000000,7960993.842271,8187161.879957,-7467.568473,11049379.189569
694,-29170990.681641,6972925.056118,0.000000,7960993.842271,8187161.879957,252161.931785,11049379.189569
695,-29166849.460938,6972593.472847,0.000000,7960993.842271,8187161.879957,427821.387516,11049379.189569
696,-29162589.210938,6972254.304042,0.000000,7960993.842271,8187161.879957,3491270.136482,11049379.189569
697,-29156551.783203,6971777.028884,0.000000,7960993.842271,8187161.879957,2448978.919656,11049379.189569
698,-29149479.432617,6971222.980469,0.000000,7960993.842271,8187161.879957,948964.782193,11049379.189569
699,-29145809.829102,6970937.646747,0.000000,7960993.842271,8187161.879957,9714320.519551,11049379.189569
700,-29136749.758789,6970239.444004,0.000000,7960993.842271,8187161.879957,722572.951578,11049379.189569
701,-29136413.535156,6970213.705196,0.000000,7960993.842271,8187161.879957,748581.957072,11049379.189569
702,-29134246.363525,6970048.097606,0.000000,7960993.842271,8187161.879957,977383.307495,11049379.189569
703,-29133552.162109,6969995.157248,0.000000,7960993.842271,8187161.879957,599270.450392,11049379.189569
704,-29128403.060059,6969604.119519,0.000000,7960993.842271,8187161.879957,357798.816614,11049379.189569
705,-29128196.167969,6969588.467825,0.000000,7960993.842271,8187161.879957,-609686.980900,11049379.189569
706,-29113242.279297,6968469.521795,0.000000,7960993.842271,8187161.879957,-609523.365662,11049379.189569
707,-29104114.083984,6967798.457757,0.000000,7960993.842271,8187161.879957,6574315.021517,11049379.189569
708,-29100944.242188,6967567.547821,0.000000,7960993.842271,8187161.879957,-1733627.841321,11049379.189569
709,-29095899.546875,6967202.319348,0.000000,7960993.842271,8187161.879957,-265276.443342,11049379.189569
710,-29091398.437500,6966878.785987,0.000000,7960993.842271,8187161.879957,-1718563.459277,11049379.189569
711,-29084528.683594,6966389.253273,0.000000,7960993.842271,8187161.879957,-1373561.888874,11049379.189569
712,-29082846.410156,6966270.159780,0.000000,7960993.842271,8187161.879957,-313657.735605,11049379.189569
713,-29072388.371094,6965536.720741,0.000000,7960993.842271,8187161.879957,-1211355.486311,11049379.189569
714,-29070581.677734,6965411.222135,0.000000,7960993.842271,8187161.879957,190319.367084,11049379.189569
715,-29070442.402344,6965401.562401,0.000000,7960993.842271,8187161.879957,-466516.621663,11049379.189569
716,-29067961.023438,6965229.815700,0.000000,7960993.842271,8187161.879957,1470196.591547,11049379.189569
717,-29066237.500000,6965110.918448,0.000000,7960993.842271,8187161.879957,2561366.326608,11049379.189569
